From	Entry	Entry Name	Gene Names	Organism
DHDDS	H0Y4T1	H0Y4T1_HUMAN	DHDDS	Homo sapiens (Human)
DHDDS	Q5T0A0	Q5T0A0_HUMAN	DHDDS	Homo sapiens (Human)
DHDDS	Q5T0A1	Q5T0A1_HUMAN	DHDDS	Homo sapiens (Human)
DHDDS	Q5T0A2	Q5T0A2_HUMAN	DHDDS	Homo sapiens (Human)
DHDDS	Q5T0A3	Q5T0A3_HUMAN	DHDDS	Homo sapiens (Human)
DHDDS	Q5T0A6	Q5T0A6_HUMAN	DHDDS	Homo sapiens (Human)
DENND2D	Q9H6A0	DEN2D_HUMAN	DENND2D	Homo sapiens (Human)
FBXO11	Q86XK2	FBX11_HUMAN	FBXO11 FBX11 PRMT9 VIT1 UG063H01	Homo sapiens (Human)
FBXO11	A0A804HK63	A0A804HK63_HUMAN	FBXO11	Homo sapiens (Human)
FBXO11	B3KUR1	B3KUR1_HUMAN	FBXO11 hCG_1987171	Homo sapiens (Human)
FBXO11	B5MCV6	B5MCV6_HUMAN	FBXO11	Homo sapiens (Human)
FBXO11	C9IYF0	C9IYF0_HUMAN	FBXO11	Homo sapiens (Human)
FBXO11	E7EP88	E7EP88_HUMAN	FBXO11	Homo sapiens (Human)
FBXO11	H0YAV3	H0YAV3_HUMAN	FBXO11	Homo sapiens (Human)
FBXO11	L8E8F1	L8E8F1_HUMAN	FBXO11	Homo sapiens (Human)
CCDC92	Q53HC0	CCD92_HUMAN	CCDC92	Homo sapiens (Human)
CCDC92	A0A0J9YWX2	A0A0J9YWX2_HUMAN	CCDC92	Homo sapiens (Human)
CCDC92	F5GXK2	F5GXK2_HUMAN	CCDC92	Homo sapiens (Human)
CCDC92	F5H285	F5H285_HUMAN	CCDC92	Homo sapiens (Human)
CCDC92	F5H2Z7	F5H2Z7_HUMAN	CCDC92	Homo sapiens (Human)
CCDC92	F5H7P8	F5H7P8_HUMAN	CCDC92	Homo sapiens (Human)
COASY	Q13057	COASY_HUMAN	COASY PSEC0106	Homo sapiens (Human)
COASY	K7EN91	K7EN91_HUMAN	COASY	Homo sapiens (Human)
COASY	K7EP09	K7EP09_HUMAN	COASY	Homo sapiens (Human)
COASY	K7EPC2	K7EPC2_HUMAN	COASY	Homo sapiens (Human)
COASY	K7EPT0	K7EPT0_HUMAN	COASY	Homo sapiens (Human)
COASY	K7EQ60	K7EQ60_HUMAN	COASY	Homo sapiens (Human)
COASY	K7ES73	K7ES73_HUMAN	COASY	Homo sapiens (Human)
COASY	K7ESK6	K7ESK6_HUMAN	COASY	Homo sapiens (Human)
WDR61	Q9GZS3	SKI8_HUMAN	SKIC8 WDR61	Homo sapiens (Human)
PDHX	O00330	ODPX_HUMAN	PDHX PDX1	Homo sapiens (Human)
PDHX	A0A8C8MSB2	A0A8C8MSB2_HUMAN	PDHX	Homo sapiens (Human)
PDHX	E9PLU0	E9PLU0_HUMAN	PDHX	Homo sapiens (Human)
PDHX	E9PRI6	E9PRI6_HUMAN	PDHX	Homo sapiens (Human)
PDHX	H0YD97	H0YD97_HUMAN	PDHX	Homo sapiens (Human)
FOSL1	P15407	FOSL1_HUMAN	FOSL1 FRA1	Homo sapiens (Human)
FOSL1	A0A0S2Z595	A0A0S2Z595_HUMAN	FOSL1	Homo sapiens (Human)
FOSL1	E9PKL5	E9PKL5_HUMAN	FOSL1	Homo sapiens (Human)
FOSL1	E9PPX2	E9PPX2_HUMAN	FOSL1	Homo sapiens (Human)
FOSL1	E9PQT6	E9PQT6_HUMAN	FOSL1	Homo sapiens (Human)
TSEN2	Q8NCE0	SEN2_HUMAN	TSEN2 SEN2	Homo sapiens (Human)
TSEN2	A0A7P0T841	A0A7P0T841_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T8F8	A0A7P0T8F8_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T8I7	A0A7P0T8I7_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T8K4	A0A7P0T8K4_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T8S9	A0A7P0T8S9_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T8W9	A0A7P0T8W9_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T8Z6	A0A7P0T8Z6_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T914	A0A7P0T914_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T923	A0A7P0T923_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T974	A0A7P0T974_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T9K6	A0A7P0T9K6_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0T9Y6	A0A7P0T9Y6_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0TA86	A0A7P0TA86_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0TBE6	A0A7P0TBE6_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0Z492	A0A7P0Z492_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	A0A7P0Z4J6	A0A7P0Z4J6_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	C9J7Z4	C9J7Z4_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	H7C2Z3	H7C2Z3_HUMAN	TSEN2	Homo sapiens (Human)
TSEN2	H7C301	H7C301_HUMAN	TSEN2	Homo sapiens (Human)
PRR7	Q8TB68	PRR7_HUMAN	PRR7	Homo sapiens (Human)
PRR7	D6RFJ4	D6RFJ4_HUMAN	PRR7	Homo sapiens (Human)
CALM3	P0DP25	CALM3_HUMAN	CALM3 CALML2 CAM3 CAMC CAMIII	Homo sapiens (Human)
CALM3	A0A590UJD7	A0A590UJD7_HUMAN	CALM3	Homo sapiens (Human)
CALM3	B4DJ51	B4DJ51_HUMAN	HEL-S-72 CALM1 CALM3 hCG_20313 hCG_21749	Homo sapiens (Human)
CALM3	M0QZ52	M0QZ52_HUMAN	CALM3 hCG_20313	Homo sapiens (Human)
CALM3	Q96HY3	Q96HY3_HUMAN	CALM1 CALM2 CALM3 hCG_17033 hCG_20313	Homo sapiens (Human)
HMGA2	P52926	HMGA2_HUMAN	HMGA2 HMGIC	Homo sapiens (Human)
HMGA2	F5H2A4	F5H2A4_HUMAN	HMGA2	Homo sapiens (Human)
HMGA2	F5H2U8	F5H2U8_HUMAN	HMGA2	Homo sapiens (Human)
HMGA2	F5H6H0	F5H6H0_HUMAN	HMGA2	Homo sapiens (Human)
HMGA2	H0YFY4	H0YFY4_HUMAN	HMGA2	Homo sapiens (Human)
HMGA2	Q1M183	Q1M183_HUMAN	HMGA2	Homo sapiens (Human)
CALU	O43852	CALU_HUMAN	CALU	Homo sapiens (Human)
CALU	H0Y875	H0Y875_HUMAN	CALU	Homo sapiens (Human)
CALU	Q6IAW5	Q6IAW5_HUMAN	CALU hCG_41656 tcag7.422	Homo sapiens (Human)
ITFG1	Q8TB96	TIP_HUMAN	ITFG1 LNKN-1 TIP CDA08	Homo sapiens (Human)
ITFG1	F5GXC5	F5GXC5_HUMAN	ITFG1	Homo sapiens (Human)
ITFG1	H3BQ64	H3BQ64_HUMAN	ITFG1	Homo sapiens (Human)
ITFG1	H3BUJ1	H3BUJ1_HUMAN	ITFG1	Homo sapiens (Human)
ITFG1	I3L1X7	I3L1X7_HUMAN	ITFG1	Homo sapiens (Human)
GDPD5	Q8WTR4	GDPD5_HUMAN	GDPD5 GDE2 PP6037 PP9363 UNQ1850/PRO3580	Homo sapiens (Human)
GDPD5	E9PJU5	E9PJU5_HUMAN	GDPD5	Homo sapiens (Human)
GDPD5	H0YEF5	H0YEF5_HUMAN	GDPD5	Homo sapiens (Human)
GDPD5	Q8NDN3	Q8NDN3_HUMAN	GDPD5 DKFZp434D0316	Homo sapiens (Human)
GDPD5	Q9HBR3	Q9HBR3_HUMAN	GDPD5	Homo sapiens (Human)
NCOA3	Q9Y6Q9	NCOA3_HUMAN	NCOA3 AIB1 BHLHE42 RAC3 TRAM1	Homo sapiens (Human)
NCOA3	Q0IIN7	Q0IIN7_HUMAN	NCOA3	Homo sapiens (Human)
NCOA3	Q569F6	Q569F6_HUMAN	NCOA3	Homo sapiens (Human)
NRIP1	P48552	NRIP1_HUMAN	NRIP1	Homo sapiens (Human)
NRIP1	A0A1B0GUG9	A0A1B0GUG9_HUMAN	NRIP1	Homo sapiens (Human)
NRIP1	C9J130	C9J130_HUMAN	NRIP1	Homo sapiens (Human)
CAPN1	P07384	CAN1_HUMAN	CAPN1 CANPL1 PIG30	Homo sapiens (Human)
CAPN1	E9PIA9	E9PIA9_HUMAN	CAPN1	Homo sapiens (Human)
CAPN1	E9PJA6	E9PJA6_HUMAN	CAPN1	Homo sapiens (Human)
CAPN1	E9PJJ3	E9PJJ3_HUMAN	CAPN1	Homo sapiens (Human)
CAPN1	E9PL37	E9PL37_HUMAN	CAPN1	Homo sapiens (Human)
CAPN1	E9PLC9	E9PLC9_HUMAN	CAPN1	Homo sapiens (Human)
CAPN1	E9PLX0	E9PLX0_HUMAN	CAPN1	Homo sapiens (Human)
CAPN1	E9PMC6	E9PMC6_HUMAN	CAPN1	Homo sapiens (Human)
CAPN1	E9PQB3	E9PQB3_HUMAN	CAPN1	Homo sapiens (Human)
CAPN1	E9PRM1	E9PRM1_HUMAN	CAPN1	Homo sapiens (Human)
CAPN1	E9PSA6	E9PSA6_HUMAN	CAPN1	Homo sapiens (Human)
SMC1A	Q14683	SMC1A_HUMAN	SMC1A DXS423E KIAA0178 SB1.8 SMC1 SMC1L1	Homo sapiens (Human)
SMC1A	A0A6Q8PHC3	A0A6Q8PHC3_HUMAN	SMC1A	Homo sapiens (Human)
SMC1A	G8JLG1	G8JLG1_HUMAN	SMC1A	Homo sapiens (Human)
SMC1A	Q5H934	Q5H934_HUMAN	SMC1A RP6-29D12.1-003	Homo sapiens (Human)
SMC1A	Q68EN4	Q68EN4_HUMAN	SMC1A	Homo sapiens (Human)
SMC1A	Q6P2R1	Q6P2R1_HUMAN	SMC1A	Homo sapiens (Human)
SMC1A	V9GY57	V9GY57_HUMAN	SMC1A	Homo sapiens (Human)
SMC1A	V9GYN9	V9GYN9_HUMAN	SMC1A	Homo sapiens (Human)
LAGE3	Q14657	LAGE3_HUMAN	LAGE3 DXS9879E ESO3 ITBA2	Homo sapiens (Human)
CAST	O15446	RPA34_HUMAN	POLR1G ASE1 CAST CD3EAP PAF49	Homo sapiens (Human)
CAST	P20810	ICAL_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A0C4DGB5	A0A0C4DGB5_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A0C4DGD1	A0A0C4DGD1_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A1S5UZ18	A0A1S5UZ18_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A3G1T4K9	A0A3G1T4K9_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A6Q8PFE5	A0A6Q8PFE5_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A6Q8PFF6	A0A6Q8PFF6_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A6Q8PFL0	A0A6Q8PFL0_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A6Q8PFR3	A0A6Q8PFR3_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A6Q8PG40	A0A6Q8PG40_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A6Q8PG72	A0A6Q8PG72_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A6Q8PGG5	A0A6Q8PGG5_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A6Q8PGN6	A0A6Q8PGN6_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A6Q8PH20	A0A6Q8PH20_HUMAN	CAST	Homo sapiens (Human)
CAST	A0A6Q8PH83	A0A6Q8PH83_HUMAN	CAST	Homo sapiens (Human)
CAST	B7Z574	B7Z574_HUMAN	CAST	Homo sapiens (Human)
CAST	D6RAA8	D6RAA8_HUMAN	CAST	Homo sapiens (Human)
CAST	D6RBR1	D6RBR1_HUMAN	CAST	Homo sapiens (Human)
CAST	D6RBZ8	D6RBZ8_HUMAN	CAST	Homo sapiens (Human)
CAST	D6RC54	D6RC54_HUMAN	CAST	Homo sapiens (Human)
CAST	D6RGF7	D6RGF7_HUMAN	CAST	Homo sapiens (Human)
CAST	E7EN75	E7EN75_HUMAN	CAST	Homo sapiens (Human)
CAST	E7EQ12	E7EQ12_HUMAN	CAST	Homo sapiens (Human)
CAST	E7EQA0	E7EQA0_HUMAN	CAST	Homo sapiens (Human)
CAST	E7EQK6	E7EQK6_HUMAN	CAST	Homo sapiens (Human)
CAST	E7ES10	E7ES10_HUMAN	CAST	Homo sapiens (Human)
CAST	E7EVY3	E7EVY3_HUMAN	CAST	Homo sapiens (Human)
CAST	E9PCH5	E9PCH5_HUMAN	CAST	Homo sapiens (Human)
CAST	E9PDE4	E9PDE4_HUMAN	CAST	Homo sapiens (Human)
CAST	E9PSG1	E9PSG1_HUMAN	CAST	Homo sapiens (Human)
CAST	F8W7E0	F8W7E0_HUMAN	CAST	Homo sapiens (Human)
CAST	H0Y7F0	H0Y7F0_HUMAN	CAST	Homo sapiens (Human)
CAST	H0Y944	H0Y944_HUMAN	CAST	Homo sapiens (Human)
CAST	H0Y9H6	H0Y9H6_HUMAN	CAST	Homo sapiens (Human)
CAST	H0YA91	H0YA91_HUMAN	CAST	Homo sapiens (Human)
CAST	H0YD33	H0YD33_HUMAN	CAST	Homo sapiens (Human)
CAST	Q13940	Q13940_HUMAN	CAST	Homo sapiens (Human)
CAST	Q6AZE3	Q6AZE3_HUMAN	CAST	Homo sapiens (Human)
CAST	Q86YM9	Q86YM9_HUMAN	CAST	Homo sapiens (Human)
AXIN1	O15169	AXIN1_HUMAN	AXIN1 AXIN	Homo sapiens (Human)
AXIN1	A0A0S2Z4M1	A0A0S2Z4M1_HUMAN	AXIN1	Homo sapiens (Human)
AXIN1	A0A0S2Z4R0	A0A0S2Z4R0_HUMAN	AXIN1 hCG_1984103	Homo sapiens (Human)
AXIN1	A0A0S2Z4S3	A0A0S2Z4S3_HUMAN	AXIN1 hCG_1984103	Homo sapiens (Human)
AXIN1	B1AH42	B1AH42_HUMAN	AXIN1 LA16c-314G4.3-005	Homo sapiens (Human)
AXIN1	H0Y830	H0Y830_HUMAN	AXIN1	Homo sapiens (Human)
CDC45	O75419	CDC45_HUMAN	CDC45 CDC45L CDC45L2 UNQ374/PRO710	Homo sapiens (Human)
CDC45	A0A5F9ZH29	A0A5F9ZH29_HUMAN	CDC45	Homo sapiens (Human)
CDC45	A0A5F9ZI22	A0A5F9ZI22_HUMAN	CDC45	Homo sapiens (Human)
CDC45	A0A5K1VW85	A0A5K1VW85_HUMAN	CDC45	Homo sapiens (Human)
CDC45	C9J911	C9J911_HUMAN	CDC45	Homo sapiens (Human)
CDC45	C9K087	C9K087_HUMAN	CDC45	Homo sapiens (Human)
CDC45	H7BZ91	H7BZ91_HUMAN	CDC45	Homo sapiens (Human)
FZD1	Q9UP38	FZD1_HUMAN	FZD1	Homo sapiens (Human)
FZD7	O75084	FZD7_HUMAN	FZD7	Homo sapiens (Human)
HIST2H2BE	Q16778	H2B2E_HUMAN	H2BC21 H2BFQ HIST2H2BE	Homo sapiens (Human)
CASP2	P42575	CASP2_HUMAN	CASP2 ICH1 NEDD2	Homo sapiens (Human)
CASP2	A0A087WYM1	A0A087WYM1_HUMAN	CASP2	Homo sapiens (Human)
CASP2	A0A0S2Z3H1	A0A0S2Z3H1_HUMAN	CASP2	Homo sapiens (Human)
CASP2	A0A0S2Z3I0	A0A0S2Z3I0_HUMAN	CASP2	Homo sapiens (Human)
CASP2	C9JRR9	C9JRR9_HUMAN	CASP2	Homo sapiens (Human)
CASP3	P42574	CASP3_HUMAN	CASP3 CPP32	Homo sapiens (Human)
CASP3	A0A8V8TPU5	A0A8V8TPU5_HUMAN	CASP3	Homo sapiens (Human)
CASP3	A8MVM1	A8MVM1_HUMAN	CASP3	Homo sapiens (Human)
CASP3	C9JXR7	C9JXR7_HUMAN	CASP3	Homo sapiens (Human)
GRWD1	Q9BQ67	GRWD1_HUMAN	GRWD1 GRWD KIAA1942 WDR28	Homo sapiens (Human)
GRWD1	L8EB83	L8EB83_HUMAN	GRWD1	Homo sapiens (Human)
GRWD1	M0QX71	M0QX71_HUMAN	GRWD1	Homo sapiens (Human)
PIP4K2B	P78356	PI42B_HUMAN	PIP4K2B PIP5K2B	Homo sapiens (Human)
PIP4K2B	A0A087WT35	A0A087WT35_HUMAN	PIP4K2B	Homo sapiens (Human)
CASP7	P55210	CASP7_HUMAN	CASP7 MCH3	Homo sapiens (Human)
CASP7	A0A0A0MRL7	A0A0A0MRL7_HUMAN	CASP7	Homo sapiens (Human)
CASP7	A0A5F9ZHZ6	A0A5F9ZHZ6_HUMAN	CASP7	Homo sapiens (Human)
CASP7	Q5SVL2	Q5SVL2_HUMAN	CASP7	Homo sapiens (Human)
ARID5B	Q14865	ARI5B_HUMAN	ARID5B DESRT MRF2	Homo sapiens (Human)
ARID5B	A0A0B6XJY6	A0A0B6XJY6_HUMAN	ARID5B	Homo sapiens (Human)
ARID5B	A0A2R8Y5F2	A0A2R8Y5F2_HUMAN	ARID5B	Homo sapiens (Human)
ARID5B	A0A7P0TAD2	A0A7P0TAD2_HUMAN	ARID5B	Homo sapiens (Human)
CASP10	Q92851	CASPA_HUMAN	CASP10 MCH4	Homo sapiens (Human)
CASP10	A0A0S2Z3G5	A0A0S2Z3G5_HUMAN	CASP10 hCG_16984	Homo sapiens (Human)
CASP10	A0A0S2Z3Z5	A0A0S2Z3Z5_HUMAN	CASP10	Homo sapiens (Human)
CASP10	A0A8Q3SJ84	A0A8Q3SJ84_HUMAN	CASP10	Homo sapiens (Human)
CASP10	A0A8Q3WLN0	A0A8Q3WLN0_HUMAN	CASP10	Homo sapiens (Human)
CASP10	B4E3T5	B4E3T5_HUMAN	CASP10	Homo sapiens (Human)
NCK2	O43639	NCK2_HUMAN	NCK2 GRB4	Homo sapiens (Human)
NCK2	A0A0S2Z4M6	A0A0S2Z4M6_HUMAN	NCK2	Homo sapiens (Human)
NCK2	E7EPF5	E7EPF5_HUMAN	NCK2	Homo sapiens (Human)
NCK2	E7ERP6	E7ERP6_HUMAN	NCK2	Homo sapiens (Human)
NCK2	E9PEE2	E9PEE2_HUMAN	NCK2	Homo sapiens (Human)
NCK2	Q53T91	Q53T91_HUMAN	NCK2	Homo sapiens (Human)
NCK2	Q53TG4	Q53TG4_HUMAN	NCK2	Homo sapiens (Human)
DYRK3	O43781	DYRK3_HUMAN	DYRK3	Homo sapiens (Human)
DYRK3	A0A3B3ISB2	A0A3B3ISB2_HUMAN	DYRK3	Homo sapiens (Human)
DYRK3	Q4G0U0	Q4G0U0_HUMAN	DYRK3	Homo sapiens (Human)
DYRK3	Q5SY34	Q5SY34_HUMAN	DYRK3	Homo sapiens (Human)
DUSP11	O75319	DUS11_HUMAN	DUSP11 PIR1	Homo sapiens (Human)
DUSP11	A0A8Q3SI82	A0A8Q3SI82_HUMAN	DUSP11	Homo sapiens (Human)
DUSP11	A0A8Q3SI85	A0A8Q3SI85_HUMAN	DUSP11	Homo sapiens (Human)
DUSP11	A0A8Q3SIB0	A0A8Q3SIB0_HUMAN	DUSP11	Homo sapiens (Human)
DUSP11	A0A8Q3SIC9	A0A8Q3SIC9_HUMAN	DUSP11	Homo sapiens (Human)
DUSP11	A0A8Q3SIE6	A0A8Q3SIE6_HUMAN	DUSP11	Homo sapiens (Human)
DUSP11	A0A8Q3SIF8	A0A8Q3SIF8_HUMAN	DUSP11	Homo sapiens (Human)
DUSP11	A0A8Q3WM77	A0A8Q3WM77_HUMAN	DUSP11	Homo sapiens (Human)
DUSP11	H7C0E6	H7C0E6_HUMAN	DUSP11	Homo sapiens (Human)
TUBB6	Q9BUF5	TBB6_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	B3KS31	B3KS31_HUMAN	TUBB6 hCG_1641604	Homo sapiens (Human)
TUBB6	K7EJ64	K7EJ64_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	K7EJZ4	K7EJZ4_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	K7EK43	K7EK43_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	K7EL29	K7EL29_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	K7EN98	K7EN98_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	K7EPE5	K7EPE5_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	K7EQT3	K7EQT3_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	K7ERA8	K7ERA8_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	K7ES63	K7ES63_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	K7ESM5	K7ESM5_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	K7ESQ3	K7ESQ3_HUMAN	TUBB6	Homo sapiens (Human)
TUBB6	Q2NKY5	Q2NKY5_HUMAN	TUBB6	Homo sapiens (Human)
CAT	P04040	CATA_HUMAN	CAT	Homo sapiens (Human)
CAT	Q6IB77	GLYAT_HUMAN	GLYAT ACGNAT CAT GAT	Homo sapiens (Human)
CAT	A0A1C9J7V9	A0A1C9J7V9_HUMAN	cat	Homo sapiens (Human)
CAT	A0A3B3ITJ0	A0A3B3ITJ0_HUMAN	CAT	Homo sapiens (Human)
PSRC1	Q6PGN9	PSRC1_HUMAN	PSRC1 DDA3 FP3214	Homo sapiens (Human)
PSRC1	Q5T2Z0	Q5T2Z0_HUMAN	PSRC1	Homo sapiens (Human)
PSRC1	Q5T2Z1	Q5T2Z1_HUMAN	PSRC1	Homo sapiens (Human)
PSRC1	S4R3S8	S4R3S8_HUMAN	PSRC1	Homo sapiens (Human)
RAE1	P78406	RAE1L_HUMAN	RAE1 MRNP41	Homo sapiens (Human)
RAE1	B0QZ36	B0QZ36_HUMAN	RAE1	Homo sapiens (Human)
RAE1	B0QZ37	B0QZ37_HUMAN	RAE1	Homo sapiens (Human)
RAE1	D3DS13	D3DS13_HUMAN	RAE1 RNASE7 hCG_2042981	Homo sapiens (Human)
RAE1	E9PPG9	E9PPG9_HUMAN	RAE1	Homo sapiens (Human)
RAE1	E9PQ57	E9PQ57_HUMAN	RAE1	Homo sapiens (Human)
RAE1	L0R530	L0R530_HUMAN	RAE1	Homo sapiens (Human)
ADO	Q96SZ5	AEDO_HUMAN	ADO C10orf22	Homo sapiens (Human)
ADO	A0AA34QVG9	A0AA34QVG9_HUMAN	ADO	Homo sapiens (Human)
PIK3R3	Q92569	P55G_HUMAN	PIK3R3	Homo sapiens (Human)
PIK3R3	Q05DQ0	Q05DQ0_HUMAN	PIK3R3	Homo sapiens (Human)
PIK3R3	Q5T4P3	Q5T4P3_HUMAN	PIK3R3	Homo sapiens (Human)
PIK3R3	Q8N381	Q8N381_HUMAN	PIK3R3	Homo sapiens (Human)
NIPSNAP1	Q9BPW8	NIPS1_HUMAN	NIPSNAP1	Homo sapiens (Human)
NIPSNAP1	C9JDV8	C9JDV8_HUMAN	NIPSNAP1	Homo sapiens (Human)
NIPSNAP1	F8WCR5	F8WCR5_HUMAN	NIPSNAP1	Homo sapiens (Human)
NIPSNAP1	H7C2U6	H7C2U6_HUMAN	NIPSNAP1	Homo sapiens (Human)
ELP1	O95163	ELP1_HUMAN	ELP1 IKAP IKBKAP	Homo sapiens (Human)
ELP1	A0A6Q8PEX6	A0A6Q8PEX6_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PF66	A0A6Q8PF66_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PF69	A0A6Q8PF69_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PFB7	A0A6Q8PFB7_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PFC8	A0A6Q8PFC8_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PFH9	A0A6Q8PFH9_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PFN8	A0A6Q8PFN8_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PFX1	A0A6Q8PFX1_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PG86	A0A6Q8PG86_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PGA6	A0A6Q8PGA6_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PGC4	A0A6Q8PGC4_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PGR0	A0A6Q8PGR0_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PGW3	A0A6Q8PGW3_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PH36	A0A6Q8PH36_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PH48	A0A6Q8PH48_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PHA0	A0A6Q8PHA0_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PHC9	A0A6Q8PHC9_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PHF4	A0A6Q8PHF4_HUMAN	ELP1	Homo sapiens (Human)
ELP1	A0A6Q8PHI5	A0A6Q8PHI5_HUMAN	ELP1	Homo sapiens (Human)
ELP1	F5H2T0	F5H2T0_HUMAN	ELP1	Homo sapiens (Human)
ELP1	H0YDF3	H0YDF3_HUMAN	ELP1	Homo sapiens (Human)
HAT1	O14929	HAT1_HUMAN	HAT1 KAT1	Homo sapiens (Human)
HAT1	A0AAG2UVM1	A0AAG2UVM1_HUMAN	HAT1 hCG_16790	Homo sapiens (Human)
HAT1	F8W9G7	F8W9G7_HUMAN	HAT1	Homo sapiens (Human)
HAT1	F8WEW1	F8WEW1_HUMAN	HAT1	Homo sapiens (Human)
HIST1H2BK	O60814	H2B1K_HUMAN	H2BC12 H2BFT HIRIP1 HIST1H2BK	Homo sapiens (Human)
MICALL1	Q8N3F8	MILK1_HUMAN	MICALL1 KIAA1668 MIRAB13	Homo sapiens (Human)
MICALL1	A0A7P0T7Z5	A0A7P0T7Z5_HUMAN	MICALL1	Homo sapiens (Human)
MICALL1	A0A7P0T8A6	A0A7P0T8A6_HUMAN	MICALL1	Homo sapiens (Human)
MICALL1	A0A7P0T9P2	A0A7P0T9P2_HUMAN	MICALL1	Homo sapiens (Human)
MICALL1	A0A7P0Z427	A0A7P0Z427_HUMAN	MICALL1	Homo sapiens (Human)
MICALL1	A0A7P0Z4L3	A0A7P0Z4L3_HUMAN	MICALL1	Homo sapiens (Human)
MICALL1	B0QY86	B0QY86_HUMAN	MICALL1	Homo sapiens (Human)
MICALL1	B0QY91	B0QY91_HUMAN	MICALL1	Homo sapiens (Human)
MICALL1	H0Y6J8	H0Y6J8_HUMAN	MICALL1	Homo sapiens (Human)
MAPKAPK5	Q8IW41	MAPK5_HUMAN	MAPKAPK5 PRAK	Homo sapiens (Human)
MAPKAPK5	F8VRP2	F8VRP2_HUMAN	MAPKAPK5	Homo sapiens (Human)
MAPKAPK5	R4GN33	R4GN33_HUMAN	MAPKAPK5	Homo sapiens (Human)
MAPKAPK5	R4GN93	R4GN93_HUMAN	MAPKAPK5	Homo sapiens (Human)
BHLHE40	O14503	BHE40_HUMAN	BHLHE40 BHLHB2 DEC1 SHARP2 STRA13	Homo sapiens (Human)
MKNK1	Q9BUB5	MKNK1_HUMAN	MKNK1 MNK1	Homo sapiens (Human)
